id,text,Sentiment,Magnitude,Category,Confidence
758014713804587008,RT @polarcomic: And surprise! the #RegularShow #38 has a short story written and illustrated (and even lettered) by me. https://t.co/kCctJp…,0.20000000298023200,0.699999988079071,Unknown,0.0
758014717990428672,RT @SweetBabyBellB: My unproblematic fav who knows Bellarke is fucking real https://t.co/A9RK5b0Hfm,0.20000000298023200,0.20000000298023200,Unknown,0.0
758014646716665857,RT @WhyLarryIsReal: I mean we know harry isn't human https://t.co/fW2TEwSHEq,-0.5,0.5,Unknown,0.0
758014655071526912,"RT @Eastbay: She's ready, resilient, and on our latest cover. Snag a copy to find out more about @crysdunn_19. https://t.co/j4JwiEgCmd",0.30000001192092900,1.2999999523162800,/Shopping/Apparel,0.5600000023841860
758014642526429184,RT @SheeeRatchet: find someone who loves you as much as Pikachu loves his bottle of ketchup https://t.co/pbIoDo9bfy,0.0,0.0,Unknown,0.0
758014705436798976,RT @Sadieisonfire: Harambes final moments caught on video will leave a hole in your heart after watching 😢 https://t.co/FZCcvfmlJ4,0.10000000149011600,0.10000000149011600,Unknown,0.0
758014642518106117,RT @MDremaxcrossrds: We are looking for a buyer on 23258 Hastings Dr #Chance #MD https://t.co/3ptbw5QwKv #realestate https://t.co/dcBXwpm5zq,0.0,0.0,Unknown,0.0
758014713796128769,RT @thefader: Rihanna’s ANTI tour merchandise in Paris is of the NSFW variety. https://t.co/HWWq0Ntwcc https://t.co/cc7bGun5Nl,0.10000000149011600,0.30000001192092900,Unknown,0.0
758014676059906048,RT @MBJCorbet: .@MayorMemphis makes good on his promise for left turn off Union for Belz’s “Midtown Market” https://t.co/gzLMmstWDw https:/…,-0.30000001192092900,0.30000001192092900,Unknown,0.0
758014701229973505,"RT @AbbsWinston: One of the Palestinian houses demolished by the israeli occupation in Qalandia, N Occupied Jerusalem https://t.co/a9W62bid…",-0.10000000149011600,0.10000000149011600,Unknown,0.0
758014701217296385,RT @official_haylee: ✨ L E G I T    G I V E A W A Y ✨Retweet this pic and follow the rules below to enter!!Good luck everybody 💖 https://…,0.6000000238418580,0.6000000238418580,Unknown,0.0
758014680258322433,RT @michaelkeyes: This is what can happen when they can't memorize the koran! what would they be prepared to do to you? #thisisislam https:…,-0.20000000298023200,0.6000000238418580,Unknown,0.0
758014638323884032,"WITH OUR ASSISTANCE ONE HOTEL SAVED ALMOST £26,000 OVER THREE YEARS #KPRS #sbutd #tweetuk #B2BHOUR https://t.co/ZLOqHSBjWA",-0.10000000149011600,0.10000000149011600,Unknown,0.0
758014701242556417,RT @GUNSandcrayons: The greatest video I've ever seen on the Internet https://t.co/wR33b5IfyT,0.800000011920929,0.800000011920929,Unknown,0.0
758014671861456896,Simply majestic. https://t.co/4Yfcnynj5K,0.6000000238418580,1.2999999523162800,Unknown,0.0
758014713829752832,Such a great #SpaBeauty chat! Lovely to catch up with lots of beauty fans! #SpaBeauty https://t.co/sUwex6BSvN,0.699999988079071,2.200000047683720,Unknown,0.0
758014713821294592,Cyanogen CEO on layoffs: Were not pivoting and were stronger than ever #fintech #biz #tech https://t.co/TWNW1Y1n0E https://t.co/5HilrjZbim,-0.30000001192092900,0.30000001192092900,Unknown,0.0
758014638311239680,#TravelTuesday: The city by the bay. Tech-savvy culture on the California coast https://t.co/J20I0MPr6i https://t.co/ZoHIjgG0NU,0.20000000298023200,0.5,Unknown,0.0
758014650902609920,RT @CraigSWilson: Start reading Rio Street Kid Stargazer for free! https://t.co/EqLD4LivwR #free #crimethriller #eBooks https://t.co/P5htub…,0.30000001192092900,0.6000000238418580,Unknown,0.0
758014697048190976,RT @OrgasmNelson: I don't know if I'm still the champ or @TheNatureGoy but Ol' Larry will always stay the same. #605pod #IAmWhatIAm https:/…,0.20000000298023200,0.5,Unknown,0.0
758014709597478913,#JUSTANNOUNCED @thenewdealband + @Dopapod at #TheNationalVA on 10/13! On sale Fri at 10am: https://t.co/gDNZIAfwOe https://t.co/da0vJGVOwM,0.10000000149011600,0.20000000298023200,Unknown,0.0
758014663489572865,RT @YahooCelebUK: Congrats @LittleMix - who are now the most certified girl group of all time in Aus! 🇦🇺 😘  https://t.co/ZrCryjTyiH https:/…,0.10000000149011600,0.30000001192092900,Unknown,0.0
758014671886684160,RT @NarryMcCuddly: BLESSING YOUR TL😍 https://t.co/M7o5WLlS95,0.0,0.0,Unknown,0.0
758014676043046913,RT @FemaleTexts: BABY MOANA IS JUST THE CUTEST THING EVER 😭😭  https://t.co/XcvRuj1UgG,-0.10000000149011600,0.10000000149011600,Unknown,0.0
758014705440923648,Invite you to join K&amp;P🌏Y'Nuch🐱🍑's streaming on #BIGOLIVE. Join now! https://t.co/XKbRnLHoVd,0.4000000059604650,1.2000000476837200,Unknown,0.0
758014642513973249,RT @GirIsStyle: i want them in every color https://t.co/Qxo3krAA1y,0.6000000238418580,0.6000000238418580,Unknown,0.0
758014663472865280,"businessinsider: The best movies and TV shows coming to Amazon, iTunes, Hulu, and more in August … https://t.co/BAMnGxGiqt",0.5,1.100000023841860,Unknown,0.0
758014634104332296,"RT @TheFatalKissRPG: What will you do to stop @RydeTheLine? Stealing the girl, stealing the money, time to die? DM @TheFatalKissRPG! http…",-0.10000000149011600,1.7999999523162800,Unknown,0.0
758014692853940224,RT @KickAssCantona: RT if you are a Mufc fan &amp; follow who RTS@ShetaniSaba @RedorDead07 @Richard7Hill @AnnetteH0526 @utdandy @Mempholic ht…,-0.10000000149011600,0.10000000149011600,Unknown,0.0
758014646683041793,RT @bigrigbrew: That feeling after you finish our All-You-Can-Eat Ribs! https://t.co/Oa29DBdDQ1,0.6000000238418580,1.2000000476837200,Unknown,0.0
758014638327930880,RT @CharlesMReports: Trump gets noisy enthusiastic welcome from VFW convention https://t.co/KiInbF5Xq4,0.10000000149011600,0.10000000149011600,Unknown,0.0
758014629910089728,RT @shots: Funny inside the Shots app right now: https://t.co/x0EBQjS9Le https://t.co/mHRiaJyBqf,0.20000000298023200,0.20000000298023200,Unknown,0.0
758014717990408192,"RT LionelDeloria: All travel has its advantages. If the passenger visits better countries,… https://t.co/afa1ob9LXI) https://t.co/6hJH6jB7XQ",0.10000000149011600,0.699999988079071,Unknown,0.0
758014650877288448,"Hustlers don't sleep, we nap! https://t.co/W6tdEQ1Bja",0.0,0.800000011920929,Unknown,0.0
758014655084105728,"RT @AllyBrookeOn: VIDEO • Ally, Lauren and Dinah finding out WFH was nominated for ""Best Collab"" on VMA (via: @mikecostello on IG) https://…",0.0,0.10000000149011600,/Arts & Entertainment/Music & Audio,0.5699999928474430
758014717986123777,RT @Broncos: #Broncos make a roster move.📰 https://t.co/h16zqTv7lI https://t.co/6XKS3KJrsj,0.0,0.0,Unknown,0.0
758014642518159360,RT @socalnaturist: Morning coffee - with apologies to Norman Rockwell.  https://t.co/NgXrCPg6iR https://t.co/JSmojbyA1q,0.20000000298023200,0.4000000059604650,Unknown,0.0
758014671878131712,RT @MExEdmontonWest: Drywall is almost complete! Exciting times at #Massage Experts! #yeg #RMTs apply at edmontonwest@massage experts.ca ht…,0.5,1.5,Unknown,0.0
758014717994688512,RT @ManCanddyPics: Young Brad Pitt 😍 https://t.co/Q5XYxBfy9G,0.0,0.0,Unknown,0.0
758014676055851008,"RT @NiggaCommentary: When you clock in at 9, work for 7 hours &amp; then realize it’s only 9:30 https://t.co/J9AVwsAyyX",-0.4000000059604650,0.4000000059604650,Unknown,0.0
758014676068290560,RT @FemalePains: this trend was funny at first but now so much product is being wasted and it hurts my heart https://t.co/72pi5IZgRN,-0.699999988079071,0.699999988079071,/Arts & Entertainment,0.5199999809265140
758014659299508224,"RT @HoeyTheCutie: ""Why are you single?"" Because I'm crazy. https://t.co/f7UM6wrHSt",0.0,0.8999999761581420,Unknown,0.0
758014667654569985,"SureGuard protects against potty accidents, bottle spills, dribble, spit-up &amp; more.https://t.co/9lUW4OKbyW https://t.co/VtzYM67xrh",0.699999988079071,0.699999988079071,Unknown,0.0
758014680262598656,@sternshow @Siriusjay @jonhein I could listen to this on a 24hour loop! #HitEmWithTheHein https://t.co/OucQmFmGbu,0.30000001192092900,0.699999988079071,Unknown,0.0
758014638294466561,2. pizza ....this shit sucks sorry https://t.co/7h2kyAirvd,-0.4000000059604650,0.8999999761581420,Unknown,0.0
758014642488745986,"New Microsoft Authenticator App Coming to Android, iOS, and Windows https://t.co/DqTqFCi6i7 https://t.co/vcYPxczQhO",0.0,0.0,Unknown,0.0
758014680266711040,"RT @jonbellion: ""The Human Condition Tour Part 2"" Tickets on sale this Friday. https://t.co/qp5zMwKCVZ",0.20000000298023200,0.4000000059604650,Unknown,0.0
758014629905784832,"RT @mynephilim: In the loving memory of red haired Taehyung bc let's be honest, it was something ethereal and such a blesssing https://t.co…",0.0,0.0,/Books & Literature,0.550000011920929
758014629943455744,RT @1hairjordan: A very imperfect cover song from a very imperfect person is coming soon. https://t.co/4UcgE7Vbob,0.10000000149011600,0.4000000059604650,Unknown,0.0
758014638302883840,RT @MuckFogley: People keep reading my shirt and giving me dirty looks. I love it ! https://t.co/2Fliu2n95m,0.10000000149011600,2.200000047683720,Unknown,0.0
758014676051628032,RT @ItsTheDopeShow: New Music: Mayhem &amp; Soulslicers Ft. Akrobatik – The World We Live In https://t.co/G0Bg7SQecg https://t.co/GWQYXZHnqP,0.10000000149011600,0.30000001192092900,Unknown,0.0
758014638332280832,Music: Emma Nyra – Make Money https://t.co/2m28K2uhs9 https://t.co/R9aeneRDz6,0.0,0.0,Unknown,0.0
758014680254320641,RT @hokiedokiemike: @realDonaldTrump @FoxNews the dishonest media in full blown panic mode. u can't be bought and their gravy train ends ht…,-0.699999988079071,1.5,Unknown,0.0
758014671878287360,Attend tomorrow's Midweek Service ONLINE - REAL TIME via GotoMeeting App. Click https://t.co/5yzOB1oLDm to download. https://t.co/9hDsVAgndm,0.10000000149011600,0.5,Unknown,0.0
758014713808691200,RT @cewine_doeee: They take after me https://t.co/CRJd5KK0QW,-0.10000000149011600,0.10000000149011600,Unknown,0.0
758014667688144896,#Outsourcing back-office #administration gives you a great way to have full-time knowledge on your team. https://t.co/rPDX2LGxSJ,0.6000000238418580,1.2999999523162800,Unknown,0.0
758014659270217728,Popular on 500px : Stars and Stripes by hillsee https://t.co/QItdHknSqf https://t.co/BrPBvBHzjF,0.0,0.0,Unknown,0.0
758014676072443906,TRY NOT TO CRINGE CHALLENGE IS UP!!!! I love this😂😂dms tho?! @GraysonDolan @EthanDolan #DolanTwinsNewVideo https://t.co/Z2TaZoqw0d,0.10000000149011600,1.7000000476837200,Unknown,0.0
758014697014779908,RT @BlindedByLust: I'm this clingy 😂 https://t.co/LmDlNgXGBf,0.20000000298023200,0.20000000298023200,Unknown,0.0
758014667688120320,"RT @chiefmythoughts You have to appreciate new feelings, new terrors, new experiences &amp; new newEmphasis on new new https://t.co/AxKcAHG43p",0.4000000059604650,0.4000000059604650,Unknown,0.0
758014625736691712,Healing Inspiration: A coloring book for patients and caregivers! #mom #mindfulness https://t.co/9o1MJHAvSm https://t.co/5Gu8OvQJ2H,0.20000000298023200,0.5,Unknown,0.0
758014663498010624,RT @CommonBlackGirI: When u start thinking bout stuff out of nowhere https://t.co/GMMsIvKufy,0.0,0.0,Unknown,0.0
758014671874093056,@zaynmalik Love you Zaddy Proud of you INZAYN Z016 #MTVHottest ZAYN https://t.co/O9YFRRuvvy,0.8999999761581420,0.8999999761581420,Unknown,0.0
758014680271056896,#Hacker steals 1.6 million accounts from top #mobile game's forum https://t.co/4U9P3mAgZA via @ZDNet #Gaming #Cyber https://t.co/3NgCyeRNY4,-0.30000001192092900,0.30000001192092900,Unknown,0.0
758014646720671744,RT @ExpIosiveArt: Metallic Inc in water by Alberto Seveso https://t.co/dWzJ5zkAKm,0.0,0.0,Unknown,0.0
758014625740881920,.@MariahCarey started recording her new album in May! https://t.co/oG2S8v979n,0.4000000059604650,0.800000011920929,Unknown,0.0
758014688630374400,RT @BBCRadioLincs: A man's been charged with the murder of 28-year-old Lenuta Ioana Haidemac in Skegness https://t.co/N7V6tAYmoz https://t.…,-0.4000000059604650,0.4000000059604650,Unknown,0.0
758014676076605440,voted https://t.co/if9qHkFrV3,0.30000001192092900,0.30000001192092900,Unknown,0.0
758014659274371072,"RT @ladygaga: ""I wake up everyday in a house that was built by slaves."" -@MichelleObama What an incredible strong leader you are. https://t…",0.20000000298023200,1.2000000476837200,Unknown,0.0
758014667658702848,RT @Brioavant: When you get pulled over by another dropped truck https://t.co/tC60lthxum,-0.4000000059604650,0.4000000059604650,Unknown,0.0
758014671882481664,RT @NBCNews: Flu shots may cut heart and breathing problems for diabetics https://t.co/45BJkc6Jc7 https://t.co/IirPok6jXG,0.0,0.0,Unknown,0.0
758014671869784064,"RT @shaymitch: Yep, @IANMHARDING is back for this month's Q&amp;A! https://t.co/9UZWVea7oh https://t.co/m3pSnVlNve",0.699999988079071,0.699999988079071,Unknown,0.0
758014646716510208,"RT @Scarberryfields: #Authors “There is only one thing in life worse than being talked about, and that is not being talked about.” Wilde ht…",-0.20000000298023200,1.0,Unknown,0.0
758014642497187844,RT @RealJuliaKloss: @AlexAllTimeLow @vmas voted!! https://t.co/SqshAEsBJK,0.30000001192092900,0.699999988079071,Unknown,0.0
758014785095073793,RT @AMZ0NE  The relic could destroy Christianity. ▶https://t.co/RdcLHiGlSQ https://t.co/0egITpWGLy,-0.20000000298023200,1.100000023841860,Unknown,0.0
758014810298736644,RT @Ataliagarcia5: My sister's maternity pics...I'm cracking up 😂😂 https://t.co/4zbiCvwyfd,0.6000000238418580,0.6000000238418580,Unknown,0.0
758014726387281920,RT @W0RLDSTARC0MEDY: I wanna be this happy https://t.co/l7sScqTpdw,0.800000011920929,0.800000011920929,Unknown,0.0
758014772533047296,RT @SneakerIn4mer: Doughnut 11's https://t.co/lwyAHgMHMJ https://t.co/kdERRB95fw,0.0,0.0,Unknown,0.0
758014785120112640,RT @portalstylinson: Harry x Louis https://t.co/t59YApVSvq,0.4000000059604650,0.4000000059604650,Unknown,0.0
758014801889157120,RT @sebftmendess: #savemarinajoyce this doesn't look ok she needs help I just don't get how she's so calm about the situation https://t.co/…,-0.800000011920929,0.800000011920929,Unknown,0.0
758014751553314816,"RT @cjeffersonart: I've recently gone back to working from boats, specifically masts.  Here's a study from a few months ago #drawing https:…",0.0,0.10000000149011600,Unknown,0.0
758014726412627968,RT @kanyewest: EVERYBODY LOOKING https://t.co/qbPFjPm7cg,0.0,0.0,Unknown,0.0
758014797690630144,"RT @cher: Ok Daddy,,, I'll Do Whatever you want.. ,Just Make Me  List &amp; promise you'll respect me in the morning https://t.co/2ezsTSpJgl",0.20000000298023200,0.699999988079071,/Arts & Entertainment,0.5199999809265140
758014718011289600,"A while ago a ran a poll on what song I should do a dance to, S&amp;F won, this it so far, sloppy but it will be better! https://t.co/WQrwMt00dW",0.4000000059604650,0.8999999761581420,/Arts & Entertainment,0.6600000262260440
758014801893285890,RT @NatGeoPhotos: Surprising photos show hundreds of Santas—at a different kind of workshop: https://t.co/a7FNAKwh2s https://t.co/mJSOxpXUJ9,0.20000000298023200,0.20000000298023200,Unknown,0.0
758014797690568704,@GraysonDolan @EthanDolan 😍 #DolanTwinTuesday #DolanTwinsNewVideo ❤️❤️ new video is up 😍 https://t.co/tbxMZDdHT7,0.5,0.5,Unknown,0.0
758014730585780224,RT @UP10TION: #UP10TION Summer go! COMEBACK PHOTO 2016080500 #Summer_go! https://t.co/GNQgFoCXi0,0.30000001192092900,0.8999999761581420,Unknown,0.0
758014785107570688,RT @dustin_temple10: Staying true to my word about unfollowing those who endorse establishment Democrats..... https://t.co/PhiToDLLNw,0.30000001192092900,0.6000000238418580,Unknown,0.0
758014718003011584,RT @MADEINTHEAM_5: Why weren't @onedirection nominated for best choreography? Smh.  #VMAs2016 https://t.co/aSoaThbJCP,0.10000000149011600,0.699999988079071,Unknown,0.0
